,gameid,blue_top_player,blue_top_champion,blue_jng_player,blue_jng_champion,blue_mid_player,blue_mid_champion,blue_bot_player,blue_bot_champion,blue_sup_player,blue_sup_champion,red_top_player,red_top_champion,red_jng_player,red_jng_champion,red_mid_player,red_mid_champion,red_bot_player,red_bot_champion,red_sup_player,red_sup_champion,top_counter_winrate,mid_counter_winrate,jng_counter_winrate,bot_counter_winrate,sup_counter_winrate,result
406,ESPORTSTMNT03/1442949,0.3055555555555556,0.4711111111111111,0.3235294117647059,0.45164835164835165,0.5666666666666667,0.4954819277108434,0.3142857142857143,0.43103448275862066,0.3055555555555556,0.4946091644204852,0.6285714285714286,0.46741154562383613,0.6285714285714286,0.459915611814346,0.6285714285714286,0.4801699716713881,0.6363636363636364,0.49712643678160917,0.6285714285714286,0.4797734627831715,0.47540983606557374,0.4666666666666667,0.4015748031496063,0.625,0.4508670520231214,1
407,ESPORTSTMNT01/1390431,0.6666666666666666,0.4618973561430793,0.875,0.4344262295081967,0.8571428571428571,0.4746268656716418,0.7,0.5130434782608696,0.875,0.5136436597110754,0.6,0.5714285714285714,0.6,0.459915611814346,0.6,0.4935064935064935,0.6,0.47107438016528924,0.5555555555555556,0.4797734627831715,1.0,0.46938775510204084,0.4,0.6666666666666666,0.46629213483146065,1
408,ESPORTSTMNT02/1403191,0.23809523809523808,0.4744186046511628,0.22916666666666666,0.4331896551724138,0.22916666666666666,0.4429530201342282,0.1111111111111111,0.4839650145772595,0.18604651162790697,0.4444444444444444,0.6170212765957447,0.39655172413793105,0.6170212765957447,0.459915611814346,0.6170212765957447,0.5,0.6170212765957447,0.5021551724137931,0.6666666666666666,0.38095238095238093,0.5,0.4,0.43137254901960786,0.4716981132075472,0.0,0
409,ESPORTSTMNT03/1530980,0.49056603773584906,0.5111111111111111,0.49019607843137253,0.5023474178403756,0.5581395348837209,0.5302325581395348,0.5319148936170213,0.4839650145772595,0.6382978723404256,0.4946091644204852,0.6046511627906976,0.46741154562383613,0.6363636363636364,0.5129533678756477,0.65,0.4801699716713881,0.5,0.49712643678160917,0.6046511627906976,0.5411471321695761,0.4791666666666667,0.6818181818181818,0.5882352941176471,0.5242718446601942,0.573170731707317,1
410,ESPORTSTMNT03/1241468,0.4883720930232558,0.5170731707317073,0.43243243243243246,0.38095238095238093,0.4864864864864865,0.4946236559139785,0.4634146341463415,0.5228426395939086,0.5652173913043478,0.4351145038167939,0.4117647058823529,0.4604105571847507,0.3870967741935484,0.459915611814346,0.35294117647058826,0.41379310344827586,0.42857142857142855,0.47107438016528924,0.4375,0.44883720930232557,0.5714285714285714,0.0,0.16666666666666666,0.38461538461538464,0.3870967741935484,0
411,ESPORTSTMNT02/1612336,0.6,0.46710526315789475,0.36363636363636365,0.5181818181818182,0.38235294117647056,0.5,0.43478260869565216,0.4663805436337625,0.4117647058823529,0.4722222222222222,0.5833333333333334,0.47391304347826085,0.6666666666666666,0.44981412639405205,0.44,0.4935064935064935,0.5675675675675675,0.4367469879518072,0.6071428571428571,0.4904891304347826,0.4,0.43478260869565216,0.3333333333333333,0.35294117647058826,0.4782608695652174,0
412,6069-7554,0.5121951219512195,0.47989276139410186,0.3333333333333333,0.4344262295081967,0.4,0.4337606837606838,0.5121951219512195,0.4547069271758437,0.4230769230769231,0.4351145038167939,0.4166666666666667,0.4604105571847507,0.49019607843137253,0.45454545454545453,0.49019607843137253,0.4365079365079365,0.4807692307692308,0.487778958554729,0.4807692307692308,0.4904891304347826,0.3157894736842105,0.375,0.4576271186440678,0.5299145299145299,0.43859649122807015,0
413,ESPORTSTMNT04/1220206,0.2,0.40816326530612246,0.41935483870967744,0.4574314574314574,0.37037037037037035,0.4659498207885305,0.3888888888888889,0.4666666666666667,0.4375,0.4351145038167939,0.6111111111111112,0.5244565217391305,0.7333333333333333,0.44981412639405205,0.6111111111111112,0.5259259259259259,0.5,0.4728213977566868,0.625,0.4573170731707317,0.5,0.6666666666666666,0.4186046511627907,0.6363636363636364,0.4166666666666667,0
414,ESPORTSTMNT02/1520755,0.5263157894736842,0.448,0.5263157894736842,0.47639484978540775,0.5,0.4117647058823529,0.5263157894736842,0.5288461538461539,0.52,0.4946091644204852,0.3333333333333333,0.38461538461538464,0.5,0.5129533678756477,0.5,0.4801699716713881,0.5,0.4640250260688217,0.5,0.4797734627831715,0.0,0.6666666666666666,0.64,0.5547445255474452,0.4508670520231214,0
415,ESPORTSTMNT05/1430798,0.15,0.4618973561430793,0.15,0.5163934426229508,0.15,0.5757575757575758,0.15,0.4663805436337625,0.15,0.4940239043824701,0.4782608695652174,0.46741154562383613,0.45161290322580644,0.3673469387755102,0.45161290322580644,0.42949756888168555,0.43333333333333335,0.5204991087344029,0.45161290322580644,0.4971751412429379,0.46551724137931033,0.5384615384615384,0.0,0.5317919075144508,0.2857142857142857,0
416,6387-8270,0.14285714285714285,0.5103626943005182,0.14634146341463414,0.45164835164835165,0.14285714285714285,0.42487883683360256,0.11764705882352941,0.4442916093535076,0.10256410256410256,0.4543010752688172,0.34782608695652173,0.4678362573099415,0.3793103448275862,0.459915611814346,0.47619047619047616,0.5073375262054507,0.5217391304347826,0.4640250260688217,0.4074074074074074,0.4797734627831715,0.45,0.4918032786885246,0.4015748031496063,0.3945945945945946,0.49830508474576274,0
417,ESPORTSTMNT02/1296374,0.3333333333333333,0.4618973561430793,0.5714285714285714,0.4954954954954955,0.3684210526315789,0.4625,0.55,0.4442916093535076,0.3333333333333333,0.4940239043824701,0.4444444444444444,0.4749498997995992,0.6666666666666666,0.45454545454545453,0.0,0.4935064935064935,0.6470588235294118,0.5021551724137931,0.4,0.4971751412429379,0.4642857142857143,0.5555555555555556,0.4520547945205479,0.5,0.2857142857142857,0
418,NA1/3635481257,0.5,0.49333333333333335,0.6,0.5181818181818182,0.4166666666666667,0.4954819277108434,0.5294117647058824,0.4839650145772595,0.7272727272727273,0.5260115606936416,0.5714285714285714,0.46741154562383613,0.5714285714285714,0.5129533678756477,0.4444444444444444,0.5259259259259259,0.5,0.49712643678160917,0.5714285714285714,0.5044326241134752,0.3076923076923077,0.4666666666666667,0.6,0.5242718446601942,0.5789473684210527,1
419,ESPORTSTMNT02/1293082,0.37142857142857144,0.45901639344262296,0.3793103448275862,0.4344262295081967,0.37142857142857144,0.42487883683360256,0.5714285714285714,0.5228426395939086,0.37142857142857144,0.4351145038167939,0.5365853658536586,0.4604105571847507,0.5277777777777778,0.49870801033591733,0.5277777777777778,0.6666666666666666,0.5365853658536586,0.487778958554729,0.5277777777777778,0.4573170731707317,0.6111111111111112,0.6666666666666666,0.5,0.58,0.4166666666666667,1
420,6894-9123,0.14285714285714285,0.49333333333333335,0.6571428571428571,0.552870090634441,0.37037037037037035,0.4429530201342282,0.2857142857142857,0.5166666666666667,0.43478260869565216,0.4722222222222222,1.0,0.46741154562383613,1.0,0.5129533678756477,1.0,0.4801699716713881,0.44,0.5204991087344029,0.42857142857142855,0.4904891304347826,0.3076923076923077,0.42105263157894735,0.5,1.0,0.4782608695652174,1
421,ESPORTSTMNT03/1340778,0.3157894736842105,0.4885386819484241,0.3157894736842105,0.4344262295081967,0.3157894736842105,0.4659498207885305,0.32432432432432434,0.4663805436337625,0.3157894736842105,0.4351145038167939,0.3333333333333333,0.46741154562383613,0.3333333333333333,0.49870801033591733,0.25,0.4411764705882353,0.3333333333333333,0.4728213977566868,0.3333333333333333,0.413447782546495,0.512,0.0,0.5,0.4111111111111111,0.36923076923076925,0
422,6550-8836,0.39285714285714285,0.47989276139410186,0.5,0.44666666666666666,0.4166666666666667,0.4375,0.43243243243243246,0.43103448275862066,0.4117647058823529,0.4543010752688172,0.18181818181818182,0.4678362573099415,0.18181818181818182,0.459915611814346,0.26666666666666666,0.4641638225255973,0.25,0.4640250260688217,0.32,0.44883720930232557,0.3333333333333333,0.0,0.3076923076923077,0.4117647058823529,0.42857142857142855,0
423,ESPORTSTMNT01/1431443,0.5294117647058824,0.5170731707317073,0.3125,0.5161290322580645,0.4375,0.5302325581395348,0.35,0.5333333333333333,0.5,0.5529411764705883,0.23076923076923078,0.4723926380368098,0.45,0.5714285714285714,0.45,0.48214285714285715,0.4,0.5084745762711864,0.42857142857142855,0.47761194029850745,0.8571428571428571,0.42857142857142855,1.0,1.0,1.0,1
